film_id,title,release_date,vote_average,overview,popularity
545611,Todo a la vez en todas partes,2022-03-24,7.72,"Cuando una ruptura interdimensional altera la realidad, Evelyn, una inmigrante china en Estados Unidos, se ve envuelta en una aventura salvaje en la que sólo ella puede salvar el mundo. Perdida en los mundos infinitos del multiverso, esta heroína inesperada debe canalizar sus nuevos poderes para luchar contra los extraños y desconcertantes peligros del multiverso mientras el destino del mundo pende de un hilo.",19.8954
107257,A Perfect Ending,2012-06-01,6.241,"Rebecca tiene un secreto muy inusual, uno que ni siquiera sus mejores amigos conocen. La última persona en la tierra que espera para revelarlo a un escort de alto precio llamada París. Lo que comienza como una comedia de errores termina en un viaje exclusivamente erótico. Los esfuerzos no convencionales de Rebecca por encontrarse a sí misma son crudos, evocadores, y a menudo humorísticos, pero siempre muy reales, muy humanos. A veces un final perfecto no es lo uno se espera que sea. (FILMAFFINITY)",21.2767
1268127,Humint,2026-02-11,7.486,"Un agente surcoreano investiga una red de narcotráfico en Rusia y debe colaborar con un agente norcoreano, lo cual los lleva correr riesgos y descubrir secretos muy turbios.",18.852
1102883,Mother Mary,2026-04-16,5.727,"La intensa relación entre la cantante de pop Mary y Sam, una antigua amiga suya, diseñadora de moda, que se vuelven a reunir tras la necesidad de la primera de un vestido para su nueva gira de conciertos.",17.5919
866398,Beekeeper: El protector,2024-01-08,7.262,"La brutal campaña de venganza de Adam Clay adquiere tintes nacionales tras revelarse que es un antiguo agente de una poderosa organización clandestina conocida como ""Beekeeper"".",19.0462
1891,El imperio contraataca,1980-05-20,8.392,"Tras un ataque sorpresa de las tropas imperiales a las bases camufladas de la alianza rebelde, Luke Skywalker, en compañía de R2D2, parte hacia el planeta Dagobah en busca de Yoda, el último maestro Jedi, para que le enseñe los secretos de la Fuerza. Mientras, Han Solo, la princesa Leia, Chewbacca, y C3PO esquivan a las fuerzas imperiales y piden refugio al antiguo propietario del Halcón Milenario, Lando Calrissian, en la ciudad minera de Bespin, donde les prepara una trampa urdida por Darth Vader.",17.2101
2062,Ratatouille,2007-06-28,7.841,"Remy es una simpática rata que sueña con convertirse en un gran chef francés a pesar de la oposición de su familia y del problema evidente que supone ser una rata en una profesión que detesta a los roedores. El destino lleva entonces a Remy a las alcantarillas de París, pero su situación no podría ser mejor, ya que se encuentra justo debajo de un restaurante que se ha hecho famoso gracias a Auguste Gusteau, una estrella de la cuisine. A pesar del peligro que representa ser un visitante poco común (y desde luego nada deseado) en los fogones de un exquisito restaurante francés, la pasión de Remy por la cocina pone patas arriba el mundo culinario parisino en una trepidante y emocionante aventura.",21.7723
9502,Kung Fu Panda,2008-06-04,7.323,"El protagonista es un oso panda llamado Po, el más vago de todas las criaturas del Valle de la Paz. Con poderosos enemigos acercándose, la esperanza es depositada en una antigua profecía que dice que un héroe se alzará para salvarles. Voces originales de Jack Black, Angelina Jolie, Dustin Hoffman, Lucy Liu & Jackie Chan.",19.8984
767,Harry Potter y el misterio del príncipe,2009-07-15,7.681,"En medio de los desastres que azotan a Inglaterra, Harry y sus compañeros vuelven a Hogwarts para cursar su sexto año de estudios; y aunque las medidas de seguridad han convertido al colegio en una fortaleza, algunos estudiantes son víctimas de ataques inexplicables. Harry sospecha que Draco Malfoy es el responsable de los mismos y decide averiguar la razón. Mientras tanto, Albus Dumbledore y el protagonista exploran el pasado de Lord Voldemort mediante recuerdos que el director ha recolectado. Con esto, Dumbledore planea preparar al muchacho para el día de la batalla final.",18.9947
207,El club de los poetas muertos,1989-06-02,8.3,"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.",18.7329
98,Gladiator,2000-05-04,8.226,"En el año 180, el Imperio Romano domina todo el mundo conocido. Tras una gran victoria sobre los bárbaros del norte, el anciano emperador Marco Aurelio decide transferir el poder a Máximo, bravo general de sus ejércitos y hombre de inquebrantable lealtad al imperio. Pero su hijo Cómodo, que aspiraba al trono, no lo acepta y trata de asesinar a Máximo.",20.6609
214756,Ted 2,2015-06-25,6.323,"Se trata de una secuela de la exitosa comedia escrita y dirigida por el cómico Seth MacFarlane. Recién casados Ted y Tami-Lynn deciden tener un bebé. John se ofrece en donar su esperma para que su mejor amigo pueda cumplir su sueño de tener un hijo, pero inesperadamente reciben una carta legal que dice que el estado no le permite ser padre ya que no está demostrado que sea una persona. Todos juntos tendrán que unir fuerzas para luchar por sus derechos en un tribunal de justicia.",19.3853
1088434,Hellfire,2026-05-14,4.25,"Un hombre solitario llega a un pequeño pueblo y descubre que sus habitantes viven bajo el control de un líder cruel, así que decide intervenir para intentar liberarlos.",19.0485
675,Harry Potter y la Orden del Fénix,2007-07-08,7.673,"Harry Potter regresa por quinto año a Hogwarts aún sacudido por la tragedia ocurrida en el Torneo de los Tres Magos. Debido a que el Ministro de la Magia niega el regreso de Lord Voldemort, Harry se convierte en el centro de atención de la comunidad mágica. Mientras lucha con sus problemas en el colegio, incluyendo a la nueva profesora Dolores Umbridge, intentará aprender más sobre la misteriosa Orden del Fénix.",19.544
552524,Lilo y Stitch,2025-05-17,7.21,La conmovedora y divertidísima historia de una solitaria niña hawaiana y el extraterrestre fugitivo que la ayuda a reparar su desestructurada familia.,18.4084
72105,Ted,2012-06-29,6.452,"La historia se centra en las aventuras de un hombre que ve cómo su osito de peluche de la infancia adquiere vida debido a un deseo que formuló cuando era pequeño, convirtiéndose el peluche en un gandul deslenguado que alterará por completo su vida y pondrá en peligro su relación amorosa con su pareja, debido a su comportamiento totalmente salvaje y su conducta fuera de toda norma social.",20.6676
259872,Des jours plus belles que la nuit,2009-10-10,6.074,"Wim y Floor, una joven pareja de la vida real, pasan una tarde en las habitaciones bañadas por el sol de una casa en ruinas en Bélgica. En un giro único, este documental erótico artístico se edita casi en tiempo real. En la lentitud, obtenemos la constitución, la dulzura y la sensualidad. Olvídate de la rápida edición de los dedos. Lento es donde está.",22.1254
1930,The Amazing Spider-Man,2012-06-23,6.737,"Como la mayoría de los adolescentes de su edad, Peter está intentando descubrir quién es y cómo ha llegado a ser lo que es. En su viaje para atar los cabos de su pasado descubre un secreto que guardaba su padre, un secreto que finalmente dará forma a su destino como Spiderman.",19.1875
1669057,Check-In,2026-05-01,5.0,,19.6079
1542261,映画ドラえもん 新・のび太の海底鬼岩城,2026-02-27,7.8,,18.9789
38365,Niños grandes,2010-06-24,6.415,"Después de muchos años, su antiguo entrenador de basquet muere y cincos amigos deciden pasar un fin de semanas -ahora con sus respectivas familias- en la casa donde celebraron, antaño, el campeonato.",20.765
458376,ネオ チンピラ 続 鉄砲玉ぴゅ～,1991-04-12,0.0,,19.6475
8966,Crepúsculo,2008-11-20,6.281,"La joven Bella Swan siempre fue una chica muy diferente ya en sus años de niña en Phoenix. Cuando su madre se volvió a casar, la mandó a vivir con su padre, a la pequeña y lluviosa ciudad de Forks, Washington, una población sin ningún aliciente para Bella. Pero entonces conoce en el instituo al misterioso y atractivo Edward Cullen, un joven distinto a los demás que esconde un secreto...",19.8752
1497843,风尘女郎,1975-01-01,0.0,,21.1174
1167307,David,2025-12-14,8.076,"En un reino gobernado por el miedo, un joven pastor se atreve a enfrentarse a un gigante y a la oscuridad que se oculta tras él. Su valor despertará a una nación y demostrará que la verdadera fuerza proviene de la confianza, no del poder.",18.9541
1643729,Ishqa'n De Lekhe,2026-03-06,10.0,,19.3082
1317672,Love Me Love Me,2026-02-12,5.9,"Tras la muerte de su hermano, June se muda a Milán para empezar de nuevo. Allí encuentra refugio en Will, el alumno perfecto de su instituto internacional. Pero James, el problemático mejor amigo de Will, que oculta una peligrosa vida en peleas clandestinas de MMA, convierte la rivalidad en una atracción irresistible que obliga a June a elegir entre una vida segura y un amor que lo cambia todo.",18.8921
1381027,Good Boy,2026-03-06,7.332,"Un delincuente de 19 años, Tommy, es secuestrado y obligado a un proceso de rehabilitación por una pareja disfuncional, Chris y Kathryn, que intentan convertirlo en un «buen chico». Tommy debe encontrar la forma de escapar.",18.5351
823464,Godzilla y Kong: El nuevo imperio,2024-03-27,7.049,"Una aventura cinematográfica completamente nueva, que enfrentará al todopoderoso Kong y al temible Godzilla contra una colosal amenaza desconocida escondida dentro de nuestro mundo. La nueva y épica película profundizará en las historias de estos titanes, sus orígenes y los misterios de Isla Calavera y más allá, mientras descubre la batalla mítica que ayudó a forjar a estos seres extraordinarios y los unió a la humanidad para siempre.",18.7255
156022,The equalizer (El protector),2014-09-24,7.287,"Robert McCall, un antiguo agente de la CIA que lleva ahora una vida tranquila, abandona su retiro para ayudar a Teri, que está siendo explotada por la mafia rusa. A pesar de que aseguró no volver a ser violento, contemplar tanta crueldad despertará en Robert un implacable y renovado deseo de justicia.",19.6041
264980,Das Mädchen mit der heißen Masche,1972-03-09,4.5,,22.3049
1054867,Una batalla tras otra,2025-09-23,7.359,"Un ex revolucionario, tras años apartado de la lucha, se ve obligado a volver a la acción para enfrentar a viejos enemigos en un ambiente cargado de tensión política, racismo y violencia militar... Adaptación modernizada de la novela 'Vineland', de Thomas Pynchon (1990), sobre los movimientos radicales de los años sesenta.",18.265
402431,Wicked,2024-10-16,6.9,"Ambientada en la Tierra de Oz, mucho antes de la llegada de Dorothy Gale desde Kansas. Elphaba es una joven incomprendida por su inusual color verde que aún no ha descubierto su verdadero poder. Glinda es una popular joven marcada por sus privilegios y su ambición que aún no ha descubierto su verdadera pasión. Las dos se conocen como estudiantes de la Universidad Shiz, en la fantástica Tierra de Oz, y forjan una insólita pero profunda amistad. La trama abarca los acontecimientos del primer acto del musical de Broadway.",17.787
1213898,Violencia en la frontera 2,2026-01-23,7.154,Jóvenes combatientes indios se prepararon para proteger su patria de una amenaza mayor durante la guerra indo-pakistaní de 1971.,18.8872
1461254,살목지,2026-04-08,6.625,,18.1021
62177,Indomable,2012-06-21,7.026,"Mérida, la indómita hija del Rey Fergus y de la Reina Elinor, es una hábil arquera que decide romper con una antigua costumbre, que es sagrada para los señores de la tierra: el gigantesco Lord MacGuffin, el malhumorado Lord Macintosh y el cascarrabias Lord Dingwall. Las acciones de Merida desencadenan el caos y la furia en el reino. Además, pide ayuda a una sabia anciana que le concede un deseo muy desafortunado. La muchacha tendrá que afrontar grandes peligros antes de aprender qué es la auténtica valentía.",18.4946
1173559,Insidious Inferno,2024-11-29,5.4,"Una cabaña aislada está plagada de horribles asesinatos y, sin que los habitantes lo sepan, algo de otro mundo acecha en los pasillos. ¿Podrá la pareja resolver el misterio de los terrenos malditos a tiempo o abrirán la puerta al infierno?",17.254
19404,Un amor contra viento y marea,1995-10-20,8.513,"Los Singh son una familia india con grandes convicciones culturales de su nación de origen, que emigraron a Reino Unido antes de nacer sus primeros hijos. Uno de ellos querrá casarse con una mujer ajena a su cultura y para ello deberá hacer todos los esfuerzos por convencer a su familia.",19.909
301528,Toy Story 4,2019-06-19,7.462,"Woody siempre ha tenido claro cuál es su labor en el mundo y cuál es su prioridad: cuidar a su dueño, ya sea Andy o Bonnie. Sin embargo, Woody descubrirá lo grande que puede ser el mundo para un juguete cuando Forky se convierta en su nuevo compañero de habitación. Los juguetes se embarcarán en una aventura de la que no se olvidarán jamás.",20.0139
285,Piratas del Caribe: En el fin del mundo,2007-05-19,7.273,"Siguiendo la estela de lo sucedido en “Piratas del caribe: el cofre del hombre muerto”, encontramos a nuestros héroes Will Turner y Elizabeth Swann aliados con el capitán Barbossa, en una búsqueda desesperada para liberar al capitán Jack Sparrow de las manos de Davy Jones. Mientras, el terrorífico barco fantasma, el Holandés Errante, bajo el control de la Compañía de las Indias Orientales, causa estragos a lo largo de los Siete Mares. Will y Elizabeth, navegando en medio de la traición, la felonía y mares salvajes, deben seguir adelante rumbo a Singapur y enfrentarse al astuto pirata chino Sao Feng. Ahora, en los mismísimos confines de la tierra, todos ellos deben elegir un bando en la batalla final, ya que no sólo sus vidas y fortunas, sino también el futuro de la piratería clásica, pende de un hilo...",18.4169
1209511,லவ் இன்சூரன்ஸ் கம்பெனி,2026-04-10,4.75,,16.9602
20453,3 Idiots,2009-12-23,8.001,"Cuenta la historia de Rancho. Un chico con una pasión por estudiar y aprender. En la escuela de ingenieros, entablará amistad con Raju y Farham que acabarán por convertirse en sus dos mejores amigos. Pero al graduarse pierden el contacto y sus dos amigos deciden ir en su búsqueda.",19.4056
843527,La idea de tenerte,2024-05-02,7.291,"Solène, madre soltera de 40 años, comienza un romance inesperado con Hayes Campbell, de 24 años, el cantante principal de August Moon, la banda de chicos más popular del planeta.",18.4501
1495,El reino de los cielos,2005-05-03,7.042,"Balián de Ibelín viaja a Jerusalén durante las cruzadas del siglo XII, donde será el defensor de su pueblo.",19.5386
101,El profesional (Léon),1994-09-14,8.295,"Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de sus plantas. En medio se encuentra una huerfanita de 12 años, que no puede olvidar al hombre que asesinó a su familia.",18.5283
986056,Thunderbolts*,2025-04-30,7.292,"Un grupo de supervillanos poco convencional es reclutado para hacer misiones para el gobierno: Yelena Belova, Bucky Barnes, Red Guardian, Ghost, Taskmaster y John Walker. Después de verse atrapados en una trampa mortal urdida por Valentina Allegra de Fontaine, estos marginados deben embarcarse en una peligrosa misión que les obligará a enfrentarse a los recovecos más oscuros de su pasado.",20.1461
1223601,Sisu: Camino a la venganza,2025-10-21,7.272,"Al regresar a la casa donde su familia fue brutalmente asesinada durante la guerra, «el hombre que se niega a morir» la desmantela, la carga en un camión y se propone reconstruirla en un lugar seguro en honor a ellos. Cuando el comandante del Ejército Rojo que mató a su familia regresa empeñado en terminar el trabajo, se produce una implacable y espectacular persecución a través del país, una lucha a muerte llena de escenas de acción increíbles e ingeniosas.",16.9627
539,Psicosis,1960-06-22,8.413,"Una joven secretaria, tras cometer un robo, se marcha de la ciudad y conduce durante horas, parando para descansar en un pequeño motel de carretera regentado por un joven llamado Norman. Todo parece normal y tranquilo en el apartado motel y en la casa de al lado en la que viven Norman y su madre pero, mientras está en la ducha, la joven es asesinada salvajemente a cuchilladas.",18.4761
2251,Infiel,2002-05-10,6.698,"El matrimonio de Edward (Richard Gere) y Connie Sumner (Diane Lane) parece ir bien: tienen dinero, posición, un niño y una bonita casa en un barrio residencial de las afueras de Nueva York. Pero un día, en Manhattan, Connie conoce a Paul (Olivier Martinez), un joven y atractivo coleccionista de libros de origen francés. Ambos comienzan una relación adúltera de insospechadas consecuencias.",18.6366
292431,Love,2015-07-15,6.5,"Un 1 de enero por la mañana, el teléfono suena. Murphy se despierta junto a su esposa y su hijo de dos años. Escucha el mensaje, la madre de Electra, muy inquieta, le pregunta si tiene noticias de su hija que está desaparecida. Teme que le haya sucedido algo grave. A lo largo de un día lluvioso, Murphy se encuentra solo en casa, recordando su historia de amor más grande; dos años con Electra. Una pasión llena de promesas, juegos, excesos, errores...",16.0247
10193,Toy Story 3,2010-06-16,7.806,"Sabiendo que su dueño Andy, que ya no es un niño, se prepara para ir a la universidad, el vaquero Woody, el astronauta Buzz y el resto de sus amigos juguetes comienzan a preocuparse ante su incierto futuro. Efectivamente todos acaban en una guardería, donde por ejemplo la muñeca Barbie conocerá al guapo Ken. Esta reunión de nuestros amigos con otros nuevos juguetes no será sino el inicio de un montón de trepidantes y divertidas aventuras.",19.1389
1549519,Sex Trip,2026-02-20,6.0,,18.3631
664413,365 días,2020-02-07,6.993,"Massimo es miembro de la mafia siciliana y Laura es una directora de ventas. Ella no espera que un viaje a Sicilia salve su relación, pero Massimo la secuestrará durante 365 días para que se enamore de él.",17.7878
12153,Dos rubias de pelo en pecho,2004-06-23,6.937,"Dos ambiciosos -pero con poca fortuna- agentes del FBI (Shawn y Marlon Wayans) se hacen pasar por mujeres, novatas en la alta sociedad, en el exclusivo complejo Hamptons para investigar un círculo de secuestros. Pero mientras preparan su actuación en el mayor acontecimiento social del año se encuentran que irrumpir en la alta sociedad es mucho más duro de lo que parecía.",18.6229
280,Terminator 2: El juicio final,1991-07-03,8.15,"Ha pasado once años desde que Sarah Connor fue marcada como objetivo para ser eliminada por un cyborg del futuro. Ahora su hijo John, el futuro líder de la resistencia, es el objetivo de un Terminator más moderno, más mortífero. Una vez más, la resistencia se las ha ingeniado para enviar un protector de vuelta al pasado para intentar salvar a John y a su madre Sarah.",17.58
109445,Frozen: El reino del hielo,2013-11-20,7.249,"Cuando una profecía condena a un reino a un invierno eterno, Anna, una joven optimista se une a un temerario montañero llamado Kristoff y a su compinche el reno Sven. Juntos emprenden un viaje épico en busca de Elsa, hermana de Anna y reina de Las Nieves para poner fin al gélido hechizo.",16.3773
11013,Secretary,2002-09-20,6.797,"Lee Holloway  tiene el peor de los currículum cuando decide solicitar un empleo de secretaria en el bufete de abogados de E. Edward Grey. Basta con decir que acaba de salir de una institución psiquiátrica y que, tan sólo un día después de volver a estar con su disfuncional familia de barrio periférico, ha recaído ya en su hábito secreto e inconfesable. Pese a que nunca en su vida ha tenido trabajo, Lee resulta finalmente contratada por el Sr. Grey, un misterioso abogado. Al principio el trabajo parece normal: mecanografiar cartas, archivar documentos y hacer el café; pero Lee y el Sr. Grey no tardan en embarcarse en una relación mucho más estrecha e íntima; una relación que haría sonrojar a cualquier jefe de personal.",18.3804
1193501,Whistle: El silbido del mal,2026-01-20,6.3,"Un grupo de estudiantes inadaptados encuentra por accidente un objeto maldito: un antiguo silbato de la muerte azteca. Al soplarlo, descubren que el terrorífico sonido que produce invoca a sus propias muertes futuras para perseguirlos. Mientras las víctimas aumentan, los amigos intentan descubrir el origen del artefacto y detener la terrible cadena de sucesos que han provocado.",16.3453
12,Buscando a Nemo,2003-05-30,7.819,"Nemo, un pececillo, hijo único muy querido y protegido por su padre, ha sido capturado en un arrecife australiano y ahora vive en una pecera en la oficina de un dentista de Sidney. El tímido padre de Nemo se embarcará en una peligrosa aventura para rescatar a su hijo. Pero Nemo y sus nuevos amigos tienen también un astuto plan para escapar de la pecera y volver al mar.",18.9637
567609,Noche de bodas,2019-08-21,7.07,"Durante la noche de su boda, una mujer recibe la invitación por parte de la rica y excéntrica familia de su marido para participar en una tradición ancestral que se convierte en un juego letal de supervivencia.",18.1484
49051,El hobbit: Un viaje inesperado,2012-12-12,7.375,"Precuela de la trilogía ""El Señor de los Anillos"", obra de J.R.R. Tolkien. En compañía del mago Gandalf y de trece enanos, el hobbit Bilbo Bolsón emprende un viaje a través del país de los elfos y los bosques de los trolls, desde las mazmorras de los orcos hasta la Montaña Solitaria, donde el dragón Smaug esconde el tesoro de los Enanos. Finalmente, en las profundidades de la Tierra, encuentra el Anillo Único, hipnótico objeto que será posteriormente causa de tantas sangrientas batallas en la Tierra Media.",18.3126
1561144,മധുവിധു,2026-04-23,6.333,,15.2608
4348,Orgullo y prejuicio,2005-09-16,8.053,"Las cinco hermanas Bennet han sido criadas por una madre obsesionada por encontrarles marido. Pero una de ellas, Lizzie, inteligente y con carácter, desea una vida con perspectivas más abiertas, un anhelo respaldado por su padre. Cuando el señor Bingley, un soltero rico, y su círculo de sofisticados amigos se instalan en una mansión vecina para pasar el verano, las Bennett se entusiasman con la posibilidad de encontrar pretendientes. En el baile de bienvenida, Lizzie conoce al apuesto y elegante señor Darcy, pero, a primera vista, le parece demasiado orgulloso y arrogante.",17.0824
1408208,Exit 8,2025-08-28,6.733,"Película basada en el videojuego de KOTAKE CREATE ""The Exit 8"", cuya premisa es que una persona anónima se encuentra en una estación de metro atrapada en un bucle en donde debe avanzar sólo cuando una anomalía no aparezca en su campo de visión... o volverá al inicio sin ser capaz de huir de ese lugar.",18.9211
949,Heat,1995-12-15,7.9,"Neil McCauley es un experto ladrón. Su filosofía consiste en vivir sin ataduras que puedan constituir un obstáculo, si las cosas se complican. Su banda la forman criminales profesionales tan cualificados que pueden impresionar incluso al detective Vincent Hanna. Pero Hannah vive tan obsesionado con su trabajo que llega incluso a poner en peligro su relación sentimental. Cuando la banda de McCauley prepara el golpe definitivo y el equipo de Hannah intenta evitarlo, cada uno de ellos comprende que tiene que vérselas con una de las mentes más brillantes a la que se ha enfrentado en su carrera.",19.4146
293660,Deadpool,2016-02-09,7.624,"Basado en el anti-héroe menos convencional de Marvel, Deadpool narra el origen de un ex agente de las fuerzas especiales llamado Wade Wilson, reconvertido a mercenario, y que tras ser sometido a un cruel experimento para curar su cáncer adquiere poderes de curación rápida, adoptando entonces el alter ego de Deadpool. Armado con sus nuevas habilidades y un oscuro y retorcido sentido del humor, Deadpool intentará dar caza al hombre que casi destruye su vida.",18.6986
1294203,Culpa mía: Londres,2025-02-12,7.4,"Noah, de 18 años, se traslada de Estados Unidos a Londres con su madre, que se ha enamorado recientemente de William, un adinerado hombre de negocios británico. Noah conoce al hijo de William, el malote Nick. Pese a los esfuerzos de ambos por evitarlo, se sienten atraídos. Mientras Noah pasa el verano adaptándose a su nueva vida, su doloroso pasado la irá atrapando a la vez que se va enamorando.",18.7294
1290417,Embestida,2026-04-10,6.033,"Cuando un catastrófico huracán azota un pueblo costero, el nivel del mar sube rápidamente y sus habitantes deben sobrevivir a un montón de hambrientos tiburones.",15.228
1241634,सैयारा,2025-07-18,6.399,,17.3895
181808,Star Wars: Los últimos Jedi,2017-12-13,6.752,"La malvada Primera Orden se ha vuelto más poderosa y tiene contra las cuerdas a la Resistencia, liderada por la General Leia Organa. El piloto Poe Dameron encabeza una misión para intentar destruir un acorazado de la Primera Orden. Mientras tanto, la joven Rey tendrá que definir su futuro y su vocación, y el viejo jedi Luke Skywalker revaluar el significado de su vida.",18.4301
1321179,왕과 사는 남자,2026-02-04,7.3,,16.7101
329865,La llegada,2016-11-10,7.626,"Unas misteriosas naves espaciales aterrizan por todo el mundo. Un equipo, liderado por la lingüista Louise Banks, intenta descifrar el motivo de su visita. A medida que la humanidad se tambalea al borde de la guerra, Louise y su equipo luchan contra el tiempo, llegando a poner en peligro su vida y, muy posiblemente, la del resto de la humanidad.",15.7404
530442,La Obsesión de Kyla,2018-06-12,4.9,"Riley conoce a Kyla en el instituto, una chica solitaria de la que rápidamente se vuelve amiga íntima. Pero pronto descubre la obsesión que tiene su nueva compañera.",17.9479
855,Black Hawk derribado,2001-12-28,7.393,"Octubre de 1993. Soldados americanos de élite son enviados a Mogadiscio (Somalia) en una misión de paz de las Naciones Unidas. El fin se supone que es salvar vidas, no segarlas. Pero resulta que el principal objetivo de la misión es capturar al caudillo Aidid y acabar de raíz con la guerra. Al principio, todo parece ir bien, hasta que dos helicópteros Black Hawk, aparentemente invencibles, son derribados. Entonces la misión se convierte en una desesperada carrera para rescatar a la tripulación y a los soldados de tierra que han quedado atrapados o han resultado heridos en el accidente.",16.382
324786,Hasta el último hombre,2016-10-07,8.19,"La historia de Desmond T. Doss, quien, debido a que se lo prohibía su fe, combatió en la Segunda Guerra Mundial sin portar un arma. No disparó ni una bala, pero salvó a 75 personas de la muerte en la batalla de la isla de Okinawa.",17.7574
11036,El diario de Noa,2004-06-25,7.887,"En una residencia de ancianos, un hombre mayor lee a una mujer una historia de amor escrita en su viejo libro de notas. El libro cuenta la vida en los años 40 de Noah Calhoun y Allie Nelson, dos jóvenes adolescentes de Carolina del Norte que, a pesar de vivir en dos ambientes sociales muy diferentes, pasaron un verano idílico juntos y profundamente enamorados, antes de ser separados, primero por sus padres, y más tarde por la Segunda Guerra Mundial.",17.3406
1511417,Baahubali: The Epic,2025-10-29,6.184,"Cuando una pareja tribal encuentra a un niño misterioso cerca de una estruendosa cascada, lo crían como si fuera suyo. A medida que crece, Sivudu se siente atraído por el mundo más allá de los acantilados, donde descubre el antiguo reino de Mahishmati, gobernado por un tirano cruel, asolado por la rebelión y ligado a su propio pasado. Lo que comienza como una búsqueda por amor, pronto desentraña un legado de traición, sacrificio y un príncipe olvidado.",16.5569
822119,Capitán América: Brave New World,2025-02-12,5.981,"Tras reunirse con el recién elegido presidente de los EE. UU., Thaddeus Ross, Sam se encuentra en medio de un incidente internacional. Debe descubrir el motivo que se esconde tras un perverso complot global, antes de que su verdadero artífice enfurezca al mundo entero.",17.1849
168259,Fast & Furious 7,2015-04-01,7.217,"Ha pasado un año desde que el equipo de Dominic Torreto y Brian pudiera regresar finalmente a Estados Unidos, tras ser indultados. Desean adaptarse a una vida en la legalidad, pero el entorno ya no es el mismo. Dom intenta acercarse a Letty, y Brian lucha para acostumbrarse a la vida en una urbanización con Mia y su hijo. Ninguno de ellos imagina que un frío asesino británico, entrenado para realizar operaciones secretas, se cruzará en sus vidas para convertirse en su mayor enemigo.",17.3443
30112,Perdidos en Pekín (Lost in Beijing),2007-09-26,6.6,"Lost in Beijing, nos traslada al submundo de los centros de masajes de Beijing, en donde una joven trabaja como masajista y debe esconder la identidad y existencia de su esposo, un limpia vidrios que un día en su trabajo se topa con la insufrible noticia que su esposa le era infiel con su jefe (Tony Leung Kai Fai) sin saber que, ella en estado de ebriedad habia sido violada por el dueño del Centro de Masajes.",18.0199
762509,Mufasa: El rey león,2024-12-18,7.313,"Rafiki debe transmitir la leyenda de Mufasa a la joven cachorro de león Kiara, hija de Simba y Nala, y con Timón y Pumba prestando su estilo característico. Mufasa, un cachorro huérfano, perdido y solo, conoce a un simpático león llamado Taka, heredero de un linaje real. Este encuentro casual pone en marcha un viaje de un extraordinario grupo de inadaptados que buscan su destino.",14.8437
11324,Shutter Island,2010-02-14,8.198,"Verano de 1954. Los agentes judiciales Teddy Daniels y Chuck Aule son destinados a una remota isla del puerto de Boston para investigar la desaparición de una peligrosa asesina recluida en el hospital psiquiátrico Ashecliffe, un centro penitenciario para criminales perturbados dirigido por el siniestro doctor John Cawley. Pronto descubrirán que el centro guarda muchos secretos, y que la isla esconde algo más peligroso que los pacientes.",17.5474
1357633,Solo Leveling: ReAwakening,2024-11-26,7.16,"Ha pasado más de una década desde que un camino llamado ""portal"" que conecta este mundo con una dimensión alternativa apareció de repente, y personas con poderes sobrehumanos llamados ""cazadores"" han despertado. Los cazadores usan sus poderes sobrehumanos para conquistar mazmorras dentro de los portales para ganarse la vida y Sung Jinwoo, un cazador del rango más bajo, es considerado como el Cazador Más débil de Toda la Humanidad. Un día se encuentra con una mazmorra doble, una mazmorra de alto nivel oculta dentro de una de bajo nivel. Frente a un Jinwoo gravemente herido, surge una misteriosa ventana hacia una misión. Al borde de la muerte, Jinwoo decide encargarse de la misión, que le convierte en la única persona capaz de subir de nivel. Largometraje formado por una recapitulación de la primera temporada de la serie de anime homónima junto con un avance exclusivo de los dos primeros episodios de la segunda temporada.",17.3029
73861,A Serbian Film,2010-01-06,5.443,"Milo, una estrella del porno ya retirada que vive con su mujer y su hijo, está pasando por apuros económicos. Una cita con una antigua compañera de rodaje, la pornostar Layla, le presenta la oportunidad de trabajar con un tipo llamado Vukmir en su nueva película de porno experimental. Milos acaba aceptando sin saber exactamente lo que va a rodar y acaba sumergido en una tormenta de depravación violencia, snuff, pedofilia, y drogas que lo dejan en un abismo de locura.",16.7028
1191876,From the Ashes,2027-06-01,0.0,,16.104
2105,American Pie,1999-07-09,6.607,"Una legión de jóvenes inexpertos están intentando apuntarse un tanto con el sexo opuesto. Jim es como cualquier otro chico de su edad, un joven sano y vigoroso que también resulta ser virgen, el principal motivo de su galopante desesperación. Desde que sus padres le sorprendieron viendo películas pornográficas, las cosas han ido a peor. En casa, su bienintencionado padre extiende un celo mortificador en todo lo referente a la educación sexual de su hijo; en el colegio, las cosas no van mucho mejor: sus experiencias con una belleza perteneciente a un programa de intercambio tienen toda la pinta de fracasar. Así que su último recurso se llama Michelle, una integrante de la banda de música que resulta ser todo un prodigio.",19.2021
